,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
7608,7746,5773,13,2013.0,0,120,0.06,0.11,0.0,0.02
7609,7747,2392,15,1996.0,2,347,0.0,0.0,0.18,0.01
7610,7748,8532,28,2012.0,0,275,0.11,0.06,0.01,0.02
7611,7749,981,18,2014.0,7,160,0.07,0.08,0.0,0.04
7612,7750,1566,28,2008.0,8,137,0.08,0.09,0.0,0.02
7613,7751,8205,17,2010.0,0,275,0.1,0.07,0.0,0.03
7614,7752,4204,17,2009.0,0,21,0.13,0.04,0.0,0.02
7615,7753,8677,16,2005.0,8,524,0.1,0.07,0.0,0.02
7616,7754,389,26,2009.0,7,301,0.13,0.0,0.06,0.01
7617,7755,6640,26,2009.0,3,493,0.18,0.0,0.0,0.01
7618,7756,4970,4,2005.0,0,445,0.0,0.0,0.19,0.0
7619,7757,2610,28,2008.0,0,347,0.07,0.03,0.08,0.01
7620,7758,7073,4,2009.0,9,524,0.18,0.0,0.0,0.01
7621,7759,6998,23,1996.0,3,363,0.0,0.0,0.19,0.0
7622,7760,1024,6,2001.0,7,524,0.14,0.05,0.0,0.0
7623,7761,9965,26,2008.0,0,543,0.17,0.01,0.0,0.01
7624,7762,1848,19,2012.0,3,461,0.0,0.0,0.19,0.0
7625,7763,261,13,2010.0,8,445,0.0,0.17,0.0,0.02
7626,7764,4203,7,2006.0,4,543,0.15,0.04,0.0,0.01
7627,7765,9024,19,2011.0,1,263,0.0,0.0,0.19,0.0
7628,7766,2730,28,2006.0,7,524,0.16,0.02,0.0,0.02
7629,7767,2136,6,2002.0,0,484,0.14,0.05,0.0,0.0
7630,7768,7324,4,2009.0,10,275,0.0,0.0,0.19,0.0
7631,7769,4364,15,1997.0,10,275,0.0,0.0,0.18,0.01
7632,7770,9944,13,2015.0,9,138,0.05,0.13,0.0,0.01
7633,7771,4559,23,1993.0,3,441,0.0,0.0,0.19,0.0
7634,7772,6930,2,2011.0,3,347,0.1,0.04,0.04,0.01
7635,7773,7540,17,2010.0,8,499,0.05,0.09,0.02,0.03
7636,7774,5458,29,2004.0,0,493,0.14,0.04,0.0,0.01
7637,7775,6323,16,2002.0,10,455,0.09,0.07,0.0,0.02
7638,7776,218,17,2011.0,9,567,0.1,0.06,0.0,0.03
7639,7777,7833,26,2011.0,3,487,0.14,0.04,0.0,0.01
7640,7778,2503,4,2009.0,3,564,0.18,0.0,0.0,0.01
7641,7779,8214,4,2010.0,3,275,0.11,0.07,0.0,0.02
7642,7780,2156,4,2008.0,7,464,0.11,0.02,0.05,0.01
7643,7781,7058,19,2005.0,0,524,0.16,0.01,0.0,0.02
7644,7782,8804,4,2009.0,8,464,0.17,0.01,0.0,0.01
7645,7783,11062,19,2009.0,0,21,0.13,0.03,0.0,0.03
7646,7784,3672,2,2015.0,0,85,0.0,0.0,0.19,0.0
7647,7785,6197,4,2010.0,5,162,0.01,0.16,0.0,0.02
7648,7786,4362,23,1996.0,10,148,0.0,0.0,0.19,0.0
7649,7787,7840,28,2009.0,7,120,0.07,0.11,0.0,0.01
7650,7788,4014,4,2010.0,1,51,0.06,0.11,0.0,0.02
7651,7789,6625,2,2012.0,9,275,0.0,0.0,0.19,0.0
7652,7790,3116,28,2006.0,7,464,0.17,0.01,0.0,0.01
7653,7791,1027,16,2002.0,7,85,0.09,0.07,0.0,0.02
7654,7792,4490,10,1996.0,10,275,0.0,0.0,0.19,0.0
7655,7793,1855,19,2010.0,0,138,0.12,0.03,0.01,0.03
7656,7794,8507,17,2010.0,4,21,0.16,0.02,0.0,0.02
7657,7795,7892,17,2009.0,3,292,0.18,0.0,0.0,0.01
7658,7796,9277,16,2003.0,11,63,0.0,0.0,0.19,0.0
7659,7797,7684,15,1998.0,6,17,0.11,0.07,0.0,0.01
7660,7798,1560,20,2013.0,7,444,0.13,0.0,0.04,0.02
7661,7799,2029,15,1996.0,8,246,0.11,0.07,0.0,0.01
7662,7800,9313,13,2010.0,11,464,0.0,0.15,0.0,0.04
7663,7801,1842,28,2010.0,3,275,0.15,0.02,0.02,0.01
7664,7802,72,17,2009.0,8,487,0.1,0.06,0.01,0.03
7665,7803,2215,7,2002.0,1,359,0.15,0.04,0.0,0.01
7666,7804,6589,2,2011.0,0,138,0.09,0.09,0.0,0.02
7667,7805,4450,26,2008.0,6,564,0.18,0.0,0.0,0.01
7668,7806,1566,17,2008.0,8,137,0.05,0.1,0.0,0.03
7669,7807,2916,28,2008.0,2,138,0.15,0.02,0.0,0.02
7670,7808,5429,17,2012.0,10,493,0.18,0.0,0.0,0.01
7671,7809,5828,4,2009.0,7,524,0.16,0.02,0.0,0.01
7672,7810,541,26,2008.0,1,487,0.17,0.01,0.0,0.01
7673,7811,4195,16,2004.0,6,66,0.09,0.07,0.0,0.02
7674,7812,5331,16,2003.0,8,138,0.09,0.07,0.0,0.02
7675,7813,5083,29,2003.0,0,137,0.14,0.04,0.0,0.01
7676,7814,9046,2,2016.0,9,301,0.0,0.0,0.19,0.0
7677,7815,1359,26,2009.0,0,21,0.18,0.0,0.0,0.01
7678,7816,5424,28,2010.0,1,347,0.14,0.03,0.0,0.01
7679,7817,10361,16,2004.0,3,53,0.09,0.07,0.0,0.02
7680,7818,9460,6,2002.0,7,347,0.0,0.0,0.19,0.0
7681,7819,8843,4,2010.0,0,21,0.17,0.01,0.0,0.01
7682,7820,260,16,2003.0,11,138,0.09,0.07,0.0,0.02
7683,7821,7192,17,2011.0,11,407,0.18,0.0,0.0,0.01
7684,7822,6286,30,2013.0,10,138,0.16,0.02,0.0,0.01
7685,7823,8541,16,2001.0,8,275,0.09,0.07,0.0,0.02
7686,7824,1895,6,2001.0,10,17,0.14,0.05,0.0,0.0
7687,7825,4497,23,1996.0,10,275,0.0,0.0,0.19,0.0
7688,7826,10119,4,2010.0,1,275,0.0,0.0,0.19,0.0
7689,7827,6441,16,2003.0,10,325,0.09,0.07,0.0,0.02
7690,7828,10175,13,2013.0,0,524,0.04,0.13,0.0,0.03
7691,7829,283,15,1996.0,11,440,0.11,0.07,0.0,0.01
7692,7830,3155,15,1999.0,2,225,0.0,0.0,0.18,0.01
7693,7831,4685,17,2013.0,0,347,0.0,0.0,0.19,0.0
7694,7832,800,28,2012.0,0,445,0.09,0.07,0.02,0.02
7695,7833,4198,19,2009.0,9,6,0.08,0.07,0.0,0.04
7696,7834,3009,30,2015.0,9,273,0.1,0.07,0.0,0.02
7697,7835,432,17,2008.0,9,524,0.06,0.02,0.1,0.01
7698,7836,5411,4,2008.0,5,433,0.15,0.03,0.0,0.01
7699,7837,11323,26,2011.0,3,487,0.08,0.09,0.0,0.02
7700,7838,6534,4,2006.0,2,347,0.02,0.01,0.16,0.0
7701,7839,3752,21,1995.0,9,445,0.0,0.0,0.19,0.0
7702,7840,8595,16,2008.0,3,455,0.09,0.07,0.0,0.02
7703,7841,8067,16,2008.0,3,232,0.09,0.07,0.0,0.02
7704,7842,1883,15,1998.0,2,85,0.11,0.07,0.0,0.01
7705,7843,8873,28,2011.0,0,487,0.15,0.03,0.0,0.01
7706,7844,3264,16,2001.0,3,455,0.09,0.07,0.0,0.02
7707,7845,1950,19,2005.0,4,275,0.17,0.0,0.0,0.01
7708,7846,1274,17,2009.0,6,487,0.14,0.03,0.0,0.02
7709,7847,4274,26,2011.0,7,281,0.0,0.0,0.19,0.0
7710,7848,9884,6,2004.0,1,487,0.14,0.05,0.0,0.0
7711,7849,49,29,2002.0,10,138,0.14,0.04,0.0,0.01
7712,7850,4696,20,2016.0,0,262,0.0,0.0,0.19,0.0
7713,7851,8869,2,2011.0,3,487,0.13,0.05,0.0,0.02
7714,7852,4443,16,2003.0,3,455,0.09,0.07,0.0,0.02
7715,7853,6588,13,2011.0,6,138,0.05,0.11,0.0,0.03
7716,7854,5956,26,2009.0,6,524,0.18,0.0,0.0,0.01
7717,7855,3277,6,2002.0,1,275,0.14,0.05,0.0,0.0
7718,7856,9108,29,2004.0,7,323,0.14,0.04,0.0,0.01
7719,7857,7622,17,2011.0,0,138,0.07,0.09,0.0,0.04
7720,7858,9614,2,2012.0,0,21,0.15,0.03,0.0,0.01
7721,7859,936,19,2009.0,1,455,0.0,0.0,0.19,0.0
7722,7860,4162,20,2014.0,7,230,0.08,0.02,0.06,0.03
7723,7861,4001,10,1996.0,8,177,0.15,0.04,0.0,0.0
7724,7862,5332,10,1997.0,2,177,0.15,0.04,0.0,0.0
7725,7863,183,10,1997.0,0,537,0.15,0.04,0.0,0.0
7726,7864,7506,10,1997.0,5,97,0.0,0.0,0.16,0.03
7727,7865,1409,10,1996.0,10,238,0.0,0.0,0.19,0.0
7728,7866,7534,10,1998.0,8,177,0.15,0.04,0.0,0.0
7729,7867,8331,10,1999.0,3,355,0.15,0.04,0.0,0.0
7730,7868,2172,2,2015.0,0,359,0.0,0.0,0.19,0.0
7731,7869,8912,26,2009.0,5,392,0.18,0.0,0.0,0.01
7732,7870,10266,4,2008.0,1,347,0.0,0.0,0.19,0.0
7733,7871,10825,26,2009.0,1,524,0.18,0.0,0.0,0.01
7734,7872,2963,26,2011.0,3,138,0.13,0.04,0.0,0.01
7735,7873,9509,7,2004.0,0,275,0.15,0.04,0.0,0.01
7736,7874,8118,13,2013.0,0,120,0.11,0.06,0.0,0.02
7737,7875,3064,30,2013.0,2,524,0.11,0.07,0.0,0.02
7738,7876,621,16,2008.0,10,21,0.09,0.07,0.0,0.02
7739,7877,8087,6,2002.0,10,138,0.14,0.05,0.0,0.0
7740,7878,4774,19,2010.0,0,461,0.0,0.0,0.19,0.0
7741,7879,10753,15,1996.0,11,330,0.11,0.07,0.0,0.01
7742,7880,8352,28,2011.0,0,138,0.1,0.06,0.01,0.02
7743,7881,6245,13,2010.0,0,493,0.18,0.0,0.0,0.01
7744,7882,7443,4,2008.0,10,445,0.0,0.0,0.19,0.0
7745,7883,10776,17,2011.0,0,499,0.06,0.05,0.07,0.02
7746,7884,4453,4,2010.0,3,487,0.18,0.0,0.0,0.01
7747,7885,2638,16,2000.0,10,275,0.09,0.07,0.0,0.02
7748,7886,5250,6,2002.0,7,311,0.14,0.05,0.0,0.0
7749,7887,1569,16,2005.0,8,137,0.09,0.07,0.0,0.02
7750,7888,10547,20,2013.0,7,557,0.04,0.01,0.12,0.01
7751,7889,9472,26,2006.0,3,347,0.12,0.0,0.06,0.01
7752,7890,4062,16,2006.0,3,109,0.0,0.0,0.19,0.0
7753,7891,1057,17,2010.0,10,6,0.1,0.06,0.0,0.03
7754,7892,8365,17,2010.0,10,524,0.11,0.05,0.0,0.03
7755,7893,4146,7,2003.0,0,527,0.15,0.04,0.0,0.01
7756,7894,9719,18,2016.0,0,455,0.0,0.16,0.0,0.03
7757,7895,1180,17,2011.0,10,21,0.11,0.05,0.0,0.03
7758,7896,8365,26,2010.0,10,524,0.14,0.03,0.0,0.01
7759,7897,962,16,2007.0,3,138,0.09,0.07,0.0,0.02
7760,7898,3780,16,2002.0,8,21,0.09,0.07,0.0,0.02
7761,7899,7107,16,2006.0,7,445,0.0,0.0,0.19,0.0
7762,7900,10326,16,2002.0,10,53,0.09,0.07,0.0,0.02
7763,7901,3563,20,2015.0,0,347,0.0,0.0,0.19,0.0
7764,7902,9539,16,2004.0,0,445,0.09,0.07,0.0,0.02
7765,7903,154,4,2009.0,10,359,0.0,0.18,0.0,0.01
7766,7904,2759,4,2010.0,1,51,0.05,0.12,0.0,0.02
7767,7905,9815,7,2006.0,4,543,0.15,0.04,0.0,0.01
7768,7906,4307,0,1981.0,10,305,0.18,0.01,0.0,0.0
7769,7907,8574,26,2011.0,3,101,0.18,0.0,0.0,0.01
7770,7908,4471,4,2010.0,5,470,0.18,0.0,0.0,0.01
7771,7909,7388,15,1997.0,11,455,0.0,0.0,0.18,0.01
7772,7911,777,15,1999.0,10,18,0.1,0.07,0.0,0.01
7773,7912,8443,8,1993.0,11,445,0.0,0.0,0.19,0.0
7774,7913,3397,15,1999.0,10,499,0.0,0.0,0.18,0.01
7775,7914,3889,29,2004.0,0,138,0.14,0.04,0.0,0.01
7776,7915,6235,2,2011.0,6,21,0.18,0.0,0.0,0.01
7777,7916,63,20,2014.0,7,347,0.0,0.0,0.19,0.0
7778,7917,9112,4,2006.0,5,359,0.0,0.0,0.19,0.0
7779,7918,2603,28,2007.0,0,347,0.15,0.01,0.02,0.01
7780,7919,9418,27,2013.0,3,347,0.0,0.0,0.19,0.0
7781,7920,6011,16,2009.0,0,21,0.11,0.0,0.0,0.08
7782,7921,1149,17,2010.0,1,524,0.11,0.05,0.0,0.02
7783,7922,1523,15,1995.0,10,17,0.1,0.07,0.0,0.01
7784,7923,404,13,2010.0,7,257,0.09,0.08,0.0,0.02
7785,7924,6122,26,2008.0,0,460,0.17,0.01,0.0,0.01
7786,7925,11298,28,2012.0,10,6,0.0,0.16,0.0,0.02
7787,7926,7428,16,2007.0,10,275,0.0,0.0,0.19,0.0
7788,7927,7136,4,2010.0,5,487,0.1,0.07,0.0,0.02
7789,7928,8779,26,2007.0,0,347,0.16,0.01,0.0,0.01
7790,7929,1781,4,2004.0,3,359,0.0,0.0,0.19,0.0
7791,7930,7838,16,2005.0,0,455,0.09,0.07,0.0,0.02
7792,7931,10030,23,1993.0,9,218,0.0,0.0,0.19,0.0
7793,7932,2856,13,2011.0,6,91,0.0,0.15,0.0,0.04
7794,7933,5939,4,2010.0,3,224,0.0,0.0,0.19,0.0
7795,7934,6728,17,2013.0,11,499,0.0,0.0,0.19,0.0
7796,7935,2255,26,2010.0,1,52,0.0,0.16,0.0,0.02
7797,7936,9864,26,2009.0,0,347,0.17,0.0,0.0,0.01
7798,7937,10798,26,2011.0,3,367,0.0,0.17,0.0,0.02
7799,7938,1376,4,2007.0,1,528,0.0,0.0,0.19,0.0
7800,7939,939,17,2008.0,1,126,0.12,0.05,0.0,0.02
7801,7940,8606,18,2014.0,3,457,0.0,0.16,0.0,0.03
7802,7941,5570,26,2010.0,10,565,0.18,0.0,0.0,0.01
7803,7942,64,20,2015.0,0,347,0.0,0.0,0.19,0.0
7804,7943,6813,26,2007.0,1,347,0.07,0.0,0.11,0.01
7805,7944,7749,26,2010.0,10,304,0.18,0.0,0.0,0.01
7806,7945,1628,6,2005.0,4,543,0.13,0.05,0.0,0.0
7807,7946,2667,28,2011.0,8,109,0.1,0.05,0.03,0.01
7808,7947,2915,4,2007.0,3,359,0.0,0.0,0.19,0.0
7809,7949,10042,15,1994.0,9,100,0.1,0.07,0.0,0.01
7810,7950,2219,26,2007.0,0,126,0.17,0.0,0.0,0.01
7811,7951,1217,13,2008.0,8,21,0.02,0.13,0.0,0.03
7812,7952,7424,17,2012.0,10,275,0.0,0.0,0.19,0.0
7813,7953,4979,2,2013.0,3,347,0.0,0.0,0.19,0.0
7814,7954,9243,21,1995.0,3,446,0.0,0.0,0.19,0.0
7815,7956,3645,28,2012.0,10,138,0.1,0.07,0.0,0.02
7816,7957,7027,4,2009.0,0,275,0.0,0.0,0.19,0.0
7817,7958,9903,6,2002.0,0,543,0.13,0.05,0.0,0.0
7818,7959,1065,15,1996.0,4,18,0.1,0.07,0.0,0.01
7819,7960,7737,2,2011.0,10,301,0.12,0.0,0.06,0.01
7820,7961,6321,16,2000.0,10,455,0.09,0.07,0.0,0.02
7821,7962,3010,4,2010.0,9,6,0.18,0.0,0.0,0.01
7822,7963,7872,16,2003.0,11,85,0.09,0.07,0.0,0.02
7823,7964,8059,23,1994.0,11,347,0.0,0.0,0.19,0.0
7824,7965,7556,16,2003.0,8,318,0.09,0.07,0.0,0.02
7825,7966,4392,6,2001.0,0,21,0.13,0.05,0.0,0.0
7826,7967,6050,26,2009.0,6,85,0.05,0.11,0.0,0.02
7827,7968,8268,29,2002.0,6,445,0.12,0.03,0.03,0.01
7828,7969,10420,16,2005.0,0,21,0.09,0.07,0.0,0.02
7829,7970,10682,4,2008.0,2,487,0.15,0.02,0.0,0.01
7830,7971,7411,2,2013.0,0,275,0.0,0.0,0.19,0.0
7831,7972,8167,16,2006.0,0,499,0.0,0.0,0.19,0.0
7832,7973,896,29,2002.0,0,137,0.14,0.04,0.0,0.01
7833,7974,4622,17,2009.0,8,21,0.17,0.0,0.0,0.02
7834,7975,4368,16,2007.0,10,445,0.0,0.0,0.19,0.0
7835,7976,3891,29,2003.0,10,138,0.14,0.04,0.0,0.01
7836,7977,1808,30,2014.0,3,323,0.15,0.03,0.0,0.0
7837,7978,5143,19,2012.0,7,281,0.0,0.0,0.19,0.0
7838,7979,5387,4,2006.0,7,359,0.16,0.03,0.0,0.0
7839,7980,9531,27,2012.0,2,347,0.09,0.07,0.01,0.01
7840,7981,4127,26,2009.0,6,21,0.17,0.0,0.0,0.01
7841,7982,2419,26,2007.0,0,109,0.17,0.0,0.0,0.01
7842,7983,5051,16,2002.0,7,499,0.09,0.07,0.0,0.02
7843,7984,7095,20,2014.0,7,445,0.0,0.0,0.19,0.0
7844,7985,8036,28,2010.0,6,70,0.1,0.07,0.0,0.02
7845,7986,8178,19,2005.0,0,499,0.07,0.0,0.11,0.01
7846,7987,10050,29,2006.0,10,138,0.13,0.05,0.0,0.01
7847,7988,1219,28,2007.0,8,524,0.14,0.02,0.0,0.01
7848,7989,8990,29,2002.0,3,323,0.14,0.04,0.0,0.01
7849,7990,9626,4,2007.0,1,325,0.17,0.0,0.0,0.01
7850,7991,2789,16,2003.0,7,459,0.09,0.07,0.0,0.02
7851,7992,1180,28,2011.0,10,21,0.14,0.03,0.0,0.01
7852,7993,6259,28,2008.0,10,325,0.17,0.0,0.0,0.01
7853,7994,10674,19,2011.0,2,487,0.12,0.04,0.0,0.03
7854,7995,10341,15,1997.0,0,347,0.1,0.07,0.0,0.01
7855,7996,7103,3,2001.0,7,445,0.0,0.0,0.19,0.0
7856,7997,2824,17,2011.0,9,455,0.06,0.09,0.0,0.03
7857,7998,9849,13,2011.0,0,547,0.04,0.11,0.0,0.03
7858,7999,5427,17,2010.0,10,493,0.17,0.0,0.0,0.01
7859,8000,3054,16,2004.0,2,543,0.09,0.07,0.0,0.02
7860,8001,3979,4,2010.0,1,347,0.06,0.11,0.0,0.02
7861,8002,9345,28,2012.0,8,138,0.1,0.06,0.0,0.02
7862,8003,1828,26,2009.0,9,275,0.17,0.0,0.0,0.01
7863,8004,7493,28,2010.0,10,524,0.08,0.09,0.0,0.02
7864,8005,3914,16,2004.0,9,6,0.09,0.07,0.0,0.02
7865,8006,8887,6,2003.0,10,60,0.13,0.05,0.0,0.0
7866,8007,9794,4,2010.0,0,487,0.13,0.04,0.0,0.01
7867,8008,3873,4,2006.0,9,524,0.17,0.0,0.0,0.01
7868,8009,9,16,2003.0,7,53,0.09,0.07,0.0,0.02
7869,8010,1479,29,2005.0,8,493,0.14,0.04,0.0,0.01
7870,8011,6057,18,2014.0,6,328,0.04,0.11,0.0,0.04
7871,8012,4277,29,2003.0,0,288,0.14,0.04,0.0,0.01
7872,8013,6282,26,2007.0,10,138,0.17,0.0,0.0,0.02
7873,8014,1069,16,2003.0,0,543,0.09,0.07,0.0,0.02
7874,8015,3823,19,2009.0,7,430,0.08,0.02,0.07,0.02
7875,8016,7895,28,2008.0,3,292,0.16,0.01,0.0,0.01
7876,8017,7735,15,2000.0,10,536,0.1,0.07,0.0,0.01
7877,8018,7830,26,2009.0,0,493,0.17,0.0,0.0,0.01
7878,8019,9993,20,2013.0,1,464,0.14,0.0,0.01,0.03
7879,8020,10418,29,2002.0,4,138,0.14,0.04,0.0,0.01
7880,8021,1921,21,1997.0,2,499,0.0,0.0,0.18,0.0
7881,8022,2529,16,2000.0,6,138,0.04,0.03,0.11,0.01
7882,8023,8610,16,2003.0,1,455,0.09,0.07,0.0,0.02
7883,8024,9647,4,2005.0,0,126,0.15,0.02,0.0,0.01
7884,8025,6211,29,2005.0,8,325,0.14,0.04,0.0,0.01
7885,8026,6500,26,2009.0,0,6,0.11,0.02,0.05,0.01
7886,8027,2599,18,2014.0,0,499,0.06,0.07,0.03,0.02
7887,8028,9256,6,2005.0,11,63,0.0,0.0,0.18,0.0
7888,8029,2800,13,2015.0,8,493,0.07,0.1,0.0,0.01
7889,8030,6608,4,2007.0,10,255,0.0,0.0,0.18,0.0
7890,8031,385,16,2007.0,7,362,0.04,0.03,0.11,0.01
7891,8032,11305,26,2011.0,4,487,0.11,0.06,0.0,0.02
7892,8033,5141,28,2010.0,3,323,0.05,0.11,0.0,0.02
7893,8034,1287,15,2000.0,0,484,0.1,0.07,0.0,0.01
7894,8035,971,13,2009.0,8,493,0.01,0.14,0.0,0.04
7895,8036,4619,6,2001.0,1,275,0.13,0.05,0.0,0.0
7896,8037,1359,4,2009.0,0,21,0.17,0.0,0.0,0.01
7897,8038,3505,19,2009.0,0,53,0.16,0.01,0.0,0.02
7898,8039,3426,5,1991.0,11,359,0.0,0.0,0.18,0.0
7899,8040,319,16,2003.0,3,455,0.09,0.07,0.0,0.02
7900,8041,284,26,2008.0,1,53,0.09,0.08,0.0,0.02
7901,8042,1556,13,2009.0,11,487,0.0,0.15,0.0,0.04
7902,8043,8360,30,2014.0,3,524,0.08,0.09,0.0,0.01
7903,8044,3450,29,2005.0,7,325,0.14,0.04,0.0,0.01
7904,8045,221,29,2001.0,8,275,0.14,0.04,0.0,0.01
7905,8047,5951,29,2002.0,3,241,0.14,0.04,0.0,0.01
7906,8048,3043,15,2001.0,0,137,0.1,0.07,0.0,0.01
7907,8049,4143,17,2010.0,0,21,0.12,0.04,0.0,0.02
7908,8050,7745,28,2013.0,0,85,0.1,0.07,0.0,0.02
7909,8051,4312,10,1999.0,10,275,0.0,0.0,0.18,0.0
7910,8052,1392,25,1999.0,7,347,0.0,0.0,0.18,0.0
7911,8053,4924,15,1997.0,4,455,0.0,0.0,0.17,0.01
7912,8054,10588,16,2004.0,8,189,0.09,0.07,0.0,0.02
7913,8055,4074,28,2013.0,0,464,0.07,0.09,0.0,0.02
7914,8056,509,6,2002.0,3,53,0.13,0.05,0.0,0.0
7915,8057,9131,16,2008.0,10,112,0.0,0.0,0.0,0.18
7916,8058,2527,13,2011.0,6,524,0.05,0.1,0.0,0.03
7917,8059,5733,19,2005.0,11,275,0.11,0.01,0.05,0.01
7918,8060,3936,2,2012.0,3,445,0.0,0.0,0.18,0.0
7919,8061,5120,26,2008.0,3,445,0.09,0.06,0.01,0.02
7920,8062,11062,16,2009.0,0,21,0.13,0.0,0.0,0.05
7921,8063,9466,19,2005.0,3,455,0.0,0.0,0.18,0.0
7922,8064,1156,26,2011.0,3,21,0.15,0.02,0.0,0.01
7923,8065,5034,2,2016.0,0,547,0.07,0.08,0.01,0.01
7924,8066,910,7,2002.0,2,21,0.14,0.04,0.0,0.0
7925,8067,8503,4,2005.0,0,21,0.17,0.0,0.0,0.01
7926,8068,10808,26,2011.0,3,367,0.0,0.16,0.0,0.02
7927,8069,5661,23,1993.0,10,85,0.04,0.01,0.13,0.0
7928,8070,9646,28,2008.0,0,126,0.16,0.01,0.0,0.01
7929,8071,11262,4,2011.0,9,21,0.13,0.04,0.0,0.01
7930,8072,7579,26,2010.0,3,524,0.0,0.16,0.0,0.02
7931,8073,10352,17,2009.0,7,362,0.07,0.06,0.03,0.02
7932,8074,4474,4,2010.0,5,401,0.05,0.12,0.0,0.02
7933,8075,2884,7,2006.0,10,138,0.14,0.04,0.0,0.0
7934,8076,2567,20,2014.0,7,55,0.07,0.03,0.05,0.03
7935,8077,2578,13,2015.0,0,547,0.11,0.06,0.0,0.02
7936,8078,10563,21,1998.0,2,85,0.0,0.0,0.18,0.0
7937,8079,7264,6,2004.0,3,359,0.13,0.05,0.0,0.0
7938,8080,9269,2,2013.0,7,347,0.0,0.0,0.18,0.0
7939,8081,8613,4,2008.0,3,77,0.17,0.0,0.0,0.01
7940,8082,9576,29,2001.0,6,241,0.15,0.03,0.0,0.01
7941,8083,3722,17,2014.0,2,39,0.09,0.0,0.07,0.02
7942,8084,7423,17,2011.0,10,275,0.0,0.0,0.18,0.0
7943,8085,757,28,2010.0,4,109,0.1,0.06,0.0,0.02
7944,8086,1995,20,2014.0,2,445,0.08,0.0,0.07,0.03
7945,8087,677,23,1991.0,11,63,0.0,0.0,0.18,0.0
7946,8089,6776,18,2016.0,7,362,0.06,0.03,0.07,0.02
7947,8090,581,29,2004.0,8,142,0.14,0.04,0.0,0.01
7948,8091,4428,15,1996.0,3,455,0.1,0.07,0.0,0.01
7949,8092,8841,19,2007.0,0,21,0.16,0.0,0.0,0.01
7950,8093,5674,16,2004.0,7,85,0.09,0.07,0.0,0.02
7951,8094,10145,16,2003.0,6,191,0.09,0.07,0.0,0.02
7952,8095,6016,15,1997.0,1,13,0.0,0.0,0.17,0.01
7953,8096,2889,13,2010.0,10,138,0.0,0.14,0.0,0.04
7954,8097,5033,13,2013.0,0,547,0.04,0.12,0.0,0.02
7955,8098,1161,29,2004.0,10,21,0.13,0.04,0.0,0.01
7956,8099,2166,4,2007.0,9,126,0.13,0.04,0.0,0.01
7957,8100,8330,10,1999.0,3,355,0.14,0.04,0.0,0.0
7958,8101,7684,10,1999.0,6,17,0.14,0.04,0.0,0.0
7959,8102,3588,23,1994.0,8,275,0.0,0.0,0.18,0.0
7960,8103,4164,20,2013.0,7,98,0.09,0.0,0.07,0.02
7961,8104,3449,7,2002.0,0,325,0.14,0.04,0.0,0.0
7962,8105,104,16,2006.0,9,63,0.0,0.0,0.18,0.0
7963,8106,3735,27,2015.0,3,21,0.12,0.04,0.0,0.02
7964,8107,8345,29,2005.0,4,445,0.13,0.04,0.0,0.01
7965,8108,7824,17,2012.0,6,347,0.05,0.1,0.0,0.03
7966,8109,1098,4,2005.0,6,138,0.15,0.02,0.0,0.01
7967,8110,4099,4,2010.0,1,460,0.01,0.15,0.0,0.02
7968,8111,667,6,2001.0,1,524,0.13,0.05,0.0,0.0
7969,8112,3309,17,2006.0,6,445,0.14,0.02,0.0,0.02
7970,8113,8696,3,2000.0,10,445,0.0,0.0,0.18,0.0
7971,8114,9606,16,2000.0,5,142,0.09,0.07,0.0,0.02
7972,8115,10564,29,2007.0,0,21,0.13,0.04,0.0,0.01
7973,8116,263,13,2013.0,8,445,0.1,0.06,0.0,0.02
7974,8117,8857,28,2010.0,0,347,0.14,0.03,0.0,0.01
7975,8118,5846,17,2011.0,8,464,0.07,0.08,0.0,0.03
7976,8119,1870,13,2014.0,7,347,0.08,0.08,0.0,0.02
7977,8120,1782,2,2013.0,3,359,0.0,0.0,0.18,0.0
7978,8121,3749,7,2005.0,8,21,0.14,0.04,0.0,0.0
7979,8122,11015,28,2010.0,6,487,0.17,0.0,0.0,0.01
7980,8123,5534,28,2011.0,0,487,0.13,0.04,0.0,0.01
7981,8124,8590,17,2009.0,3,455,0.0,0.16,0.0,0.02
7982,8125,1174,26,2008.0,10,21,0.17,0.0,0.0,0.01
7983,8126,2863,21,1994.0,6,445,0.0,0.0,0.18,0.0
7984,8127,10313,26,2011.0,0,21,0.1,0.07,0.0,0.02
7985,8128,8340,15,1999.0,0,101,0.1,0.07,0.0,0.01
7986,8129,10156,13,2012.0,8,524,0.05,0.1,0.0,0.03
7987,8130,10063,6,2003.0,10,138,0.13,0.05,0.0,0.0
7988,8131,264,4,2011.0,0,445,0.1,0.06,0.0,0.02
7989,8132,1032,13,2011.0,8,66,0.06,0.09,0.0,0.03
7990,8133,9692,6,2005.0,3,564,0.13,0.05,0.0,0.0
7991,8134,309,16,2005.0,6,564,0.09,0.07,0.0,0.02
7992,8135,2611,28,2010.0,0,499,0.11,0.04,0.02,0.01
7993,8136,2875,13,2015.0,10,138,0.04,0.13,0.0,0.01
7994,8137,8531,29,2004.0,0,275,0.14,0.04,0.0,0.01
7995,8138,3967,17,2011.0,8,528,0.17,0.0,0.0,0.01
